method,city,load,train_seed,eval_seed,model_path,events,requests,abandoned,abandon_rate,served_per_tick,served_per_request,avg_reward,median_reward,avg_trip_h,avg_queue_h,median_queue_h,p90_queue_h,p95_queue_h,p99_queue_h,max_queue_h,cvar95_queue_h,var_queue_h,avg_fee,load_gini,action_gini
FedRep,suburb,80,102,1003,checkpoints_paper_core\sparse15_80ev_seed102_fedrep\suburb_final.pth,711,759,0,0.0,4.9375,0.9367588932806324,-1.3446807869266806,-1.4198504632583928,0.3616251913999653,0.8867791842475387,0.9999999999999999,1.5,1.6666666666666667,1.9833333333333296,2.1666666666666665,1.7571428571428576,0.29500258149513114,54.506559906323325,0.028706183541302055,0.04907773386034253
FedRep,suburb,80,102,1004,checkpoints_paper_core\sparse15_80ev_seed102_fedrep\suburb_final.pth,708,756,0,0.0,4.916666666666667,0.9365079365079365,-1.3512003694038663,-1.4397817312353005,0.3596031676179135,0.8980696798493404,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,2.0,1.7368421052631589,0.27558792483712297,54.07225330877644,0.028440873516665688,0.046957671957671865
FedRep,suburb,80,102,1005,checkpoints_paper_core\sparse15_80ev_seed102_fedrep\suburb_final.pth,706,754,0,0.0,4.902777777777778,0.9363395225464191,-1.346885166223092,-1.4355819954854336,0.3521889889625851,0.901794145420208,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,2.0,1.716049382716049,0.26215290317000556,54.655801781401415,0.024137858491720232,0.04509283819628651
FedRep,suburb,80,102,1006,checkpoints_paper_core\sparse15_80ev_seed102_fedrep\suburb_final.pth,704,752,0,0.0,4.888888888888889,0.9361702127659575,-1.3771243507313657,-1.4515792164883368,0.3659348968571004,0.9169034090909078,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,2.0,1.751412429378532,0.26538820152878234,54.79342516825963,0.027056297776255622,0.051196808510638236
FedRep,suburb,80,102,1007,checkpoints_paper_core\sparse15_80ev_seed102_fedrep\suburb_final.pth,715,763,0,0.0,4.965277777777778,0.9370904325032765,-1.3497917792578191,-1.4303101605826993,0.3513286006142849,0.9072261072261073,0.9999999999999999,1.6666666666666667,1.6666666666666667,1.8333333333333335,2.0,1.7222222222222225,0.28851810194467614,54.2883807402458,0.02370367417660124,0.0468545216251639
FedRep,suburb,80,102,1008,checkpoints_paper_core\sparse15_80ev_seed102_fedrep\suburb_final.pth,724,772,0,0.0,5.027777777777778,0.9378238341968912,-1.4051521273403926,-1.4440670605943793,0.36539693865085765,0.9502762430939222,0.9999999999999999,1.6666666666666667,1.6666666666666667,1.8333333333333335,2.0,1.7364341085271315,0.245148788023701,54.459939754162185,0.02141779601999283,0.04080310880829008
FedRep,suburb,80,102,1009,checkpoints_paper_core\sparse15_80ev_seed102_fedrep\suburb_final.pth,714,762,0,0.0,4.958333333333333,0.937007874015748,-1.3743540973573998,-1.404865647923046,0.34191554615359254,0.9493464052287572,0.9999999999999999,1.6666666666666667,1.6666666666666667,1.8333333333333335,2.0,1.7348484848484846,0.26544697399657213,53.750151379101546,0.023881733626301083,0.04593175853018372
FedRep,suburb,80,102,1010,checkpoints_paper_core\sparse15_80ev_seed102_fedrep\suburb_final.pth,708,756,0,0.0,4.916666666666667,0.9365079365079365,-1.359184746065991,-1.4350626139130362,0.3499508212343061,0.9192561205273075,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,2.0,1.7270531400966187,0.2797720141260685,54.47951816819832,0.0250446733696974,0.04629629629629628
Local,old_city,80,103,1001,checkpoints_paper_core\sparse15_80ev_seed103_local_old_city\model_final.pth,677,725,0,0.0,4.701388888888889,0.9337931034482758,-2.934897296709792,-3.198663614862285,0.7065231628316861,0.6139832594780888,0.6666666666666666,0.9999999999999998,1.1666666666666665,1.206666666666668,1.3333333333333333,1.1925925925925922,0.12228600464343772,97.07075149376274,0.021109239056456452,0.030689655172413843
Local,old_city,80,103,1002,checkpoints_paper_core\sparse15_80ev_seed103_local_old_city\model_final.pth,670,718,0,0.0,4.652777777777778,0.9331476323119777,-2.891585117235988,-3.1963319726570356,0.6864719003711055,0.6042288557213931,0.6666666666666666,0.9999999999999999,1.1666666666666665,1.3333333333333333,1.5,1.2006802721088428,0.13569521794015055,97.9541811367669,0.023805455575076406,0.03133704735376042
Local,old_city,80,103,1003,checkpoints_paper_core\sparse15_80ev_seed103_local_old_city\model_final.pth,688,736,0,0.0,4.777777777777778,0.9347826086956522,-2.888963763105923,-3.2005987668734805,0.6830977540256944,0.6034399224806196,0.6666666666666666,0.9999999999999998,1.1666666666666665,1.1666666666666665,1.5,1.198198198198198,0.12201174574469781,98.60410251417987,0.02526197767827343,0.032608695652173836
Local,old_city,80,103,1004,checkpoints_paper_core\sparse15_80ev_seed103_local_old_city\model_final.pth,684,732,0,0.0,4.75,0.9344262295081968,-2.9744611350055985,-3.211298610879809,0.6848801955486501,0.6249999999999999,0.6666666666666666,1.1666666666666665,1.1666666666666665,1.3333333333333333,1.5,1.2117117117117118,0.14758974983755574,96.98326505266978,0.0264270595403433,0.032786885245901676
Local,old_city,80,103,1005,checkpoints_paper_core\sparse15_80ev_seed103_local_old_city\model_final.pth,674,722,0,0.0,4.680555555555555,0.9335180055401662,-2.876880567211751,-3.179992838853572,0.7156279382563421,0.5984174085064292,0.6666666666666666,0.9999999999999998,1.1666666666666665,1.1666666666666665,1.3333333333333333,1.1904761904761902,0.12005354551956045,98.68416748583853,0.024505604918129587,0.03462603878116344
Local,old_city,80,103,1006,checkpoints_paper_core\sparse15_80ev_seed103_local_old_city\model_final.pth,681,729,0,0.0,4.729166666666667,0.934156378600823,-2.962518889431993,-3.221909689228074,0.7117866805671456,0.6199216837983358,0.6666666666666666,0.9999999999999999,1.1666666666666665,1.3333333333333333,1.6666666666666667,1.2380952380952377,0.11965370572821629,97.85421933005507,0.019982942357367417,0.029835390946502116
Local,old_city,80,103,1007,checkpoints_paper_core\sparse15_80ev_seed103_local_old_city\model_final.pth,684,732,0,0.0,4.75,0.9344262295081968,-2.8511369093940964,-3.180832484293182,0.7227782940691251,0.5921052631578946,0.6666666666666666,0.9999999999999998,0.9999999999999999,1.1666666666666665,1.3333333333333333,1.0353107344632773,0.11757250094046061,97.99009703518244,0.017656612286770956,0.02390710382513661
Local,old_city,80,103,1008,checkpoints_paper_core\sparse15_80ev_seed103_local_old_city\model_final.pth,692,740,0,0.0,4.805555555555555,0.9351351351351351,-3.0116443242013657,-3.1911796136208666,0.7392773375193862,0.6298169556840082,0.6666666666666666,0.9999999999999999,0.9999999999999998,1.3333333333333333,1.5,1.0614035087719298,0.09935661389362248,98.40478880102818,0.0186614133941716,0.02837837837837842
Local,old_city,80,103,1009,checkpoints_paper_core\sparse15_80ev_seed103_local_old_city\model_final.pth,686,734,0,0.0,4.763888888888889,0.9346049046321526,-2.9740011089447442,-3.2248416443334094,0.709912902880813,0.6224489795918363,0.6666666666666666,0.9999999999999999,1.1666666666666665,1.1666666666666665,1.3333333333333333,1.1898148148148149,0.11101855708269762,98.53035153978131,0.018554723989907762,0.027247956403269713
Local,old_city,80,103,1010,checkpoints_paper_core\sparse15_80ev_seed103_local_old_city\model_final.pth,681,729,0,0.0,4.729166666666667,0.934156378600823,-2.8878227175079805,-3.176476436073923,0.7053504278840375,0.6027900146842876,0.6666666666666666,0.9999999999999999,1.1666666666666665,1.1666666666666665,1.3333333333333333,1.1869918699186985,0.12371386698464606,96.7754546837384,0.018655243751154682,0.02777777777777768
Local,new_city,80,103,1001,checkpoints_paper_core\sparse15_80ev_seed103_local_new_city\model_final.pth,701,749,0,0.0,4.868055555555555,0.9359145527369827,-1.4899630162546358,-1.5661403824922202,0.4423950256140969,0.8390394674274844,0.9999999999999999,1.3333333333333333,1.5,1.5,1.6666666666666667,1.5158730158730156,0.1915984433622787,58.98485986551973,0.02493235737171906,0.039052069425901115
Local,new_city,80,103,1002,checkpoints_paper_core\sparse15_80ev_seed103_local_new_city\model_final.pth,700,748,0,0.0,4.861111111111111,0.9358288770053476,-1.4628920695437682,-1.5896850113593726,0.4293262218442065,0.8042857142857145,0.8333333333333333,1.3333333333333333,1.3333333333333333,1.5,1.6666666666666667,1.3831908831908835,0.20701337868480793,59.632444895878265,0.025055273504949183,0.04211229946524053
Local,new_city,80,103,1003,checkpoints_paper_core\sparse15_80ev_seed103_local_new_city\model_final.pth,705,753,0,0.0,4.895833333333333,0.9362549800796812,-1.4669666426637322,-1.576405970545442,0.4438232198204093,0.7978723404255323,0.8333333333333333,1.3333333333333333,1.3333333333333333,1.5,1.8333333333333335,1.3888888888888882,0.19322636352966743,60.188121426733666,0.02359463007904039,0.03685258964143423
Local,new_city,80,103,1004,checkpoints_paper_core\sparse15_80ev_seed103_local_new_city\model_final.pth,707,755,0,0.0,4.909722222222222,0.9364238410596026,-1.4868883880566583,-1.5640372939575076,0.44237781298255924,0.8286185761433291,0.8333333333333333,1.3333333333333333,1.5,1.6666666666666667,1.8333333333333335,1.5544217687074828,0.19226128513033164,59.553584554419146,0.02677472145018789,0.04006622516556302
Local,new_city,80,103,1005,checkpoints_paper_core\sparse15_80ev_seed103_local_new_city\model_final.pth,700,748,0,0.0,4.861111111111111,0.9358288770053476,-1.4781516466684501,-1.5768486856006043,0.4483564192334549,0.8157142857142846,0.8333333333333333,1.3333333333333333,1.5,1.5,1.6666666666666667,1.5198412698412698,0.20976893424036416,59.656025107278545,0.021730254470197163,0.03877005347593587
Local,new_city,80,103,1006,checkpoints_paper_core\sparse15_80ev_seed103_local_new_city\model_final.pth,698,746,0,0.0,4.847222222222222,0.935656836461126,-1.5110569300456282,-1.6140295031088092,0.4406858712406372,0.8505253104106975,0.9999999999999999,1.3333333333333333,1.5,1.6666666666666667,1.8333333333333335,1.5405405405405403,0.18483655945171068,60.043558428116185,0.02183724368399309,0.038203753351206515
Local,new_city,80,103,1007,checkpoints_paper_core\sparse15_80ev_seed103_local_new_city\model_final.pth,709,757,0,0.0,4.923611111111111,0.9365918097754293,-1.4800165053789571,-1.584554211187097,0.4354880778553013,0.830277385989657,0.9999999999999999,1.3333333333333333,1.3333333333333333,1.5,1.6666666666666667,1.389380530973452,0.19059558204463203,58.945025733947574,0.01922101915832619,0.037318361955085866
Local,new_city,80,103,1008,checkpoints_paper_core\sparse15_80ev_seed103_local_new_city\model_final.pth,721,769,0,0.0,5.006944444444445,0.9375812743823146,-1.5174753494388127,-1.5809392749447446,0.4642285001204629,0.8543689320388355,0.9999999999999999,1.3333333333333333,1.5,1.6666666666666667,1.8333333333333335,1.5512820512820515,0.17658786265629714,59.759264922110766,0.016980241718078215,0.032184655396618966
Local,new_city,80,103,1009,checkpoints_paper_core\sparse15_80ev_seed103_local_new_city\model_final.pth,714,762,0,0.0,4.958333333333333,0.937007874015748,-1.5142297150979613,-1.5951780531894246,0.42358145208816694,0.8660130718954255,0.9999999999999999,1.3333333333333333,1.5,1.645000000000001,1.6666666666666667,1.5266666666666668,0.1872295759262314,59.479977769604055,0.018868700233951596,0.03608923884514437
Local,new_city,80,103,1010,checkpoints_paper_core\sparse15_80ev_seed103_local_new_city\model_final.pth,707,755,0,0.0,4.909722222222222,0.9364238410596026,-1.4837762504250656,-1.5694394524312192,0.43658364828593127,0.8272041489863274,0.8333333333333333,1.3333333333333333,1.5,1.6666666666666667,2.0,1.6014492753623184,0.19876802794443987,59.51963386587425,0.01981299004292647,0.03013245033112577
Local,suburb,80,103,1001,checkpoints_paper_core\sparse15_80ev_seed103_local_suburb\model_final.pth,704,752,0,0.0,4.888888888888889,0.9361702127659575,-1.3671729977638873,-1.4285195438425533,0.35530888473130384,0.9202178030303024,0.9999999999999999,1.6666666666666667,1.8333333333333335,2.0,2.1666666666666665,1.8814102564102553,0.3199053187234576,54.771186148461965,0.028500644720092172,0.049202127659574435
Local,suburb,80,103,1002,checkpoints_paper_core\sparse15_80ev_seed103_local_suburb\model_final.pth,700,748,0,0.0,4.861111111111111,0.9358288770053476,-1.326014244677339,-1.400476165035923,0.349087686197491,0.8835714285714276,0.9999999999999999,1.6666666666666667,1.8333333333333335,2.0,2.1666666666666665,1.9120370370370372,0.3216428004535131,54.20119086058425,0.030976125340033134,0.052807486631015976
Local,suburb,80,103,1003,checkpoints_paper_core\sparse15_80ev_seed103_local_suburb\model_final.pth,708,756,0,0.0,4.916666666666667,0.9365079365079365,-1.3472318219672537,-1.4004922072025758,0.35875980285709874,0.894538606403013,0.8333333333333333,1.6666666666666667,1.8333333333333335,2.0,2.1666666666666665,1.8901515151515147,0.291059313167422,54.14373581334982,0.031765590064739335,0.05224867724867721
Local,suburb,80,103,1004,checkpoints_paper_core\sparse15_80ev_seed103_local_suburb\model_final.pth,714,762,0,0.0,4.958333333333333,0.937007874015748,-1.3416781598367973,-1.4198045345785522,0.3442864280080476,0.9073295985060694,0.9999999999999999,1.6666666666666667,1.6666666666666667,1.9783333333333342,2.1666666666666665,1.758333333333334,0.2970844655945194,54.41588412440607,0.028555069918895004,0.04986876640419946
Local,suburb,80,103,1005,checkpoints_paper_core\sparse15_80ev_seed103_local_suburb\model_final.pth,715,763,0,0.0,4.965277777777778,0.9370904325032765,-1.3368234682925755,-1.4020981696957757,0.3434343497049285,0.9025641025641015,0.9999999999999999,1.6666666666666667,1.8333333333333335,1.8333333333333335,2.1666666666666665,1.864864864864865,0.29804315342777005,54.5799130033466,0.02035397691807339,0.04226736566186107
Local,suburb,80,103,1006,checkpoints_paper_core\sparse15_80ev_seed103_local_suburb\model_final.pth,706,754,0,0.0,4.902777777777778,0.9363395225464191,-1.375970673324749,-1.4420916836774615,0.3597396955658851,0.924457034938621,0.9999999999999999,1.5,1.8333333333333335,2.0,2.1666666666666665,1.9144144144144155,0.2750612805745255,54.64536629873445,0.02489514262988557,0.04575596816976124
Local,suburb,80,103,1007,checkpoints_paper_core\sparse15_80ev_seed103_local_suburb\model_final.pth,708,756,0,0.0,4.916666666666667,0.9365079365079365,-1.360944249270826,-1.418926518395009,0.3441867170086177,0.9298493408662898,0.9999999999999999,1.6666666666666667,1.8333333333333335,2.0,2.333333333333333,1.8875968992248056,0.29765264522398427,54.2061808597838,0.026161243328639117,0.04761904761904767
Local,suburb,80,103,1008,checkpoints_paper_core\sparse15_80ev_seed103_local_suburb\model_final.pth,724,772,0,0.0,5.027777777777778,0.9378238341968912,-1.402057298796173,-1.4508773415808598,0.3620525310822016,0.9509668508287298,0.9999999999999999,1.6666666666666667,1.8333333333333335,2.0,2.1666666666666665,1.8743169398907091,0.2767163764333608,54.60387820333847,0.021161138717453065,0.03950777202072531
Local,suburb,80,103,1009,checkpoints_paper_core\sparse15_80ev_seed103_local_suburb\model_final.pth,717,765,0,0.0,4.979166666666667,0.9372549019607843,-1.3804758043798289,-1.4349658790591193,0.35340520997430874,0.9367735936773602,0.9999999999999999,1.6666666666666667,1.6999999999999889,2.0,2.1666666666666665,1.893518518518519,0.2790490665148557,55.20118045122202,0.022253682501603533,0.040849673202614456
Local,suburb,80,103,1010,checkpoints_paper_core\sparse15_80ev_seed103_local_suburb\model_final.pth,709,757,0,0.0,4.923611111111111,0.9365918097754293,-1.3684441969263095,-1.3854436717490133,0.3664141458649604,0.9066760695815705,0.9999999999999999,1.6666666666666667,1.8333333333333335,2.0,2.1666666666666665,1.8993055555555551,0.3045252467381003,54.69183680537336,0.023571358573928336,0.045244385733157255
Centralized,old_city,80,103,1001,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,682,730,0,0.0,4.736111111111111,0.9342465753424658,-2.9776723601891004,-3.228602737786151,0.6864461531955681,0.6258553274682307,0.6666666666666666,0.9999999999999999,1.1666666666666665,1.333333333333333,1.3333333333333333,1.2159090909090904,0.12610406639471944,96.67312817063359,0.022100390870221975,0.03013698630136985
Centralized,old_city,80,103,1002,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,673,721,0,0.0,4.673611111111111,0.9334257975034674,-2.9234977015126353,-3.196405552439643,0.6666787874139558,0.6141654284299151,0.6666666666666666,0.9999999999999999,1.1666666666666665,1.3333333333333333,1.3333333333333333,1.2179487179487172,0.12651553677409913,96.27119828197223,0.027866437167233693,0.037101248266296905
Centralized,old_city,80,103,1003,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,684,732,0,0.0,4.75,0.9344262295081968,-2.9279757979168326,-3.1803019607588796,0.674262828292135,0.6142787524366474,0.6666666666666666,0.9999999999999998,1.1666666666666665,1.1666666666666665,1.5,1.1865079365079363,0.12863139987992642,97.15956552749579,0.022664846325550103,0.03346994535519121
Centralized,old_city,80,103,1004,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,688,736,0,0.0,4.777777777777778,0.9347826086956522,-2.9783965267623755,-3.2254705814393914,0.6738361567475146,0.6264534883720928,0.6666666666666666,0.9999999999999998,1.1666666666666665,1.1666666666666665,1.3333333333333333,1.1929824561403506,0.11982992871522082,97.33281623201755,0.024503832110324364,0.029891304347826164
Centralized,old_city,80,103,1005,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,681,729,0,0.0,4.729166666666667,0.934156378600823,-2.9417852849466266,-3.2655747464734297,0.6912694646734736,0.6167400881057262,0.6666666666666666,0.9999999999999999,0.9999999999999999,1.3333333333333333,1.5,1.0565217391304347,0.11914218746293871,96.84596541017645,0.021859307627999813,0.029835390946502116
Centralized,old_city,80,103,1006,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,679,727,0,0.0,4.715277777777778,0.9339752407152683,-3.009475604466827,-3.2540339406305265,0.7073493285533496,0.6320569464899369,0.6666666666666666,0.9999999999999999,1.1666666666666665,1.3333333333333333,1.3333333333333333,1.2051282051282046,0.1179725158210795,97.0463028452537,0.01860065306520986,0.02785419532324629
Centralized,old_city,80,103,1007,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,687,735,0,0.0,4.770833333333333,0.9346938775510204,-2.90509651347099,-3.2110888379357854,0.6994029240951702,0.6067442988840361,0.6666666666666666,0.9999999999999998,0.9999999999999998,1.1666666666666665,1.3333333333333333,1.0530303030303034,0.11168506594477336,97.87161329263823,0.01745296607847102,0.024149659863945683
Centralized,old_city,80,103,1008,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,699,747,0,0.0,4.854166666666667,0.9357429718875502,-3.098873803125862,-3.268088765543448,0.7030186947753359,0.6535526943252251,0.6666666666666666,0.9999999999999999,0.9999999999999999,1.3333333333333333,1.5,1.0507246376811594,0.10064665351801502,97.91569400952028,0.01736758669607341,0.02978580990629176
Centralized,old_city,80,103,1009,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,690,738,0,0.0,4.791666666666667,0.9349593495934959,-3.0767984903355723,-3.228749495838932,0.6864190932639725,0.64951690821256,0.6666666666666666,0.9999999999999999,1.1666666666666665,1.3333333333333333,1.5,1.199346405228758,0.11287013699269564,97.41113385707648,0.01915201719636106,0.029132791327913354
Centralized,old_city,80,103,1010,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,688,736,0,0.0,4.777777777777778,0.9347826086956522,-2.942073385992213,-3.16608730631338,0.6837912907763406,0.6174903100775193,0.6666666666666666,0.9999999999999998,1.1666666666666665,1.3333333333333333,1.6666666666666667,1.235772357723577,0.12318730610765685,96.47024904777464,0.01912850301697344,0.025815217391304435
Centralized,new_city,80,103,1001,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,706,754,0,0.0,4.902777777777778,0.9363395225464191,-1.4901486375236905,-1.5837270219027926,0.4253737361554827,0.8392351274787538,0.8333333333333333,1.3333333333333333,1.5,1.6666666666666667,1.8333333333333335,1.546296296296296,0.21191826923505597,59.39482764878686,0.0231958680602935,0.039787798408488007
Centralized,new_city,80,103,1002,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,698,746,0,0.0,4.847222222222222,0.935656836461126,-1.4783101901645859,-1.559508943930016,0.4097304296687023,0.8319006685768874,0.8333333333333333,1.3833333333333446,1.5,1.6666666666666667,1.8333333333333335,1.5690476190476197,0.23598966985310355,59.272146345793516,0.031082236970129795,0.04825737265415553
Centralized,new_city,80,103,1003,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,708,756,0,0.0,4.916666666666667,0.9365079365079365,-1.4880043913945116,-1.5828164650246817,0.41319032251017035,0.8338041431261771,0.8333333333333333,1.3333333333333333,1.5,1.6666666666666667,1.8333333333333335,1.5833333333333337,0.2177493075283475,59.9332766663039,0.024713641845305112,0.04034391534391535
Centralized,new_city,80,103,1004,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,711,759,0,0.0,4.9375,0.9367588932806324,-1.4932435975058809,-1.6082251832778403,0.3976291521025615,0.8584153774027191,0.9999999999999999,1.3333333333333333,1.5,1.6666666666666667,2.0,1.5606060606060608,0.22757060977134938,58.77700576054501,0.02682439309170226,0.04249011857707519
Centralized,new_city,80,103,1005,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,707,755,0,0.0,4.909722222222222,0.9364238410596026,-1.489588434477411,-1.592227255884163,0.3995337956968868,0.8550212164073551,0.9999999999999999,1.3333333333333333,1.5,1.6666666666666667,1.8333333333333335,1.564676616915423,0.2373105566770078,58.66995119406761,0.022064168249521954,0.038079470198675525
Centralized,new_city,80,103,1006,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,702,750,0,0.0,4.875,0.936,-1.5253180483558766,-1.6000824920663854,0.40385338932172615,0.8827160493827162,0.9999999999999999,1.4833333333333296,1.5,1.6666666666666667,2.0,1.5751173708920194,0.20909980889404758,59.614852504387116,0.024193717010271287,0.04066666666666663
Centralized,new_city,80,103,1007,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,710,758,0,0.0,4.930555555555555,0.9366754617414248,-1.500714745974473,-1.6158918807925855,0.3967470954985653,0.8589201877934266,0.9999999999999999,1.5,1.5,1.6666666666666667,2.0,1.5679012345679013,0.24085548502281146,59.450577139810285,0.02025295973761332,0.03891820580474925
Centralized,new_city,80,103,1008,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,720,768,0,0.0,5.0,0.9375,-1.5267862146077285,-1.5640847809620644,0.43586344784334546,0.8756944444444459,0.8333333333333333,1.5,1.5,1.8333333333333335,2.0,1.5753968253968258,0.2036453510802472,59.55776733247254,0.019876825642098916,0.03841145833333326
Centralized,new_city,80,103,1009,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,715,763,0,0.0,4.965277777777778,0.9370904325032765,-1.523470357313932,-1.6087428093649498,0.39602507256846675,0.8897435897435907,0.9999999999999999,1.3333333333333333,1.5,1.6666666666666667,1.8333333333333335,1.5862068965517246,0.19588548203932932,59.05549061493413,0.020172246045053743,0.03768020969855823
Centralized,new_city,80,103,1010,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,707,755,0,0.0,4.909722222222222,0.9364238410596026,-1.4931465789862035,-1.6094867024309127,0.41227944967098373,0.8486562942008494,0.9999999999999999,1.3333333333333333,1.5,1.6666666666666667,1.8333333333333335,1.538011695906433,0.2164475893942195,59.215761999233976,0.022736321844862184,0.039403973509933854
Centralized,suburb,80,103,1001,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,705,753,0,0.0,4.895833333333333,0.9362549800796812,-1.365688541453817,-1.4258691820909848,0.3823202961529835,0.8839243498817958,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,2.0,1.7127659574468088,0.25701501712970004,53.87817260666782,0.0240749910053768,0.04349269588313409
Centralized,suburb,80,103,1002,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,694,742,0,0.0,4.819444444444445,0.9353099730458221,-1.3542678702475435,-1.418579655620006,0.37841909709301486,0.874399615754082,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,1.8333333333333335,1.711711711711711,0.23346405676578422,54.61130745860044,0.0320034664354627,0.04919137466307277
Centralized,suburb,80,103,1003,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,712,760,0,0.0,4.944444444444445,0.9368421052631579,-1.3445571867763024,-1.4238406566088244,0.38804838344640663,0.8497191011235952,0.9999999999999999,1.5,1.5,1.6666666666666667,2.0,1.5725490196078433,0.2449718312081806,54.80400589840708,0.025016388402172796,0.045394736842105265
Centralized,suburb,80,103,1004,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,711,759,0,0.0,4.9375,0.9367588932806324,-1.3571917530874373,-1.4449697143992504,0.3756434044040542,0.8823253633380215,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,2.0,1.7006802721088436,0.24056743219152005,54.29954582795851,0.0298413156282491,0.04907773386034253
Centralized,suburb,80,103,1005,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,710,758,0,0.0,4.930555555555555,0.9366754617414248,-1.353134089377384,-1.422540844097247,0.38023201093255193,0.8704225352112673,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,2.0,1.7207207207207198,0.23704379642487095,54.692517757718605,0.022632045259753708,0.04089709762532978
Centralized,suburb,80,103,1006,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,706,754,0,0.0,4.902777777777778,0.9363395225464191,-1.3738260835411755,-1.4337714972471298,0.37327687941749915,0.9039187913125593,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,1.8333333333333335,1.7133333333333334,0.23986345956819624,54.48911036162988,0.020476969663579148,0.03846153846153855
Centralized,suburb,80,103,1007,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,713,761,0,0.0,4.951388888888889,0.9369250985545335,-1.3499095453146142,-1.4294215382578221,0.36100289294116084,0.8938756428237494,0.9999999999999999,1.5,1.5,1.8333333333333335,1.8333333333333335,1.5795454545454548,0.23324439968255783,54.38445834030974,0.02095430307104751,0.04106438896189224
Centralized,suburb,80,103,1008,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,721,769,0,0.0,5.006944444444445,0.9375812743823146,-1.4141259739559175,-1.441213959134335,0.4001655696097098,0.9123901987979653,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,1.8333333333333335,1.7138364779874216,0.21720508984691883,54.650852734946646,0.019652343877580636,0.03608582574772434
Centralized,suburb,80,103,1009,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,713,761,0,0.0,4.951388888888889,0.9369250985545335,-1.3819186103260066,-1.4374468972076135,0.36453805183893406,0.9254324450677891,0.9999999999999999,1.5,1.6666666666666667,1.8333333333333335,2.0,1.7235772357723569,0.22768730325150763,54.34036955692248,0.021941161553422406,0.040407358738501875
Centralized,suburb,80,103,1010,checkpoints_paper_core\sparse15_80ev_seed103_centralized\central_final.pth,712,760,0,0.0,4.944444444444445,0.9368421052631579,-1.36329543989761,-1.4263298326358593,0.38898213310313684,0.8712546816479396,0.9999999999999999,1.5,1.5,1.6666666666666667,1.8333333333333335,1.5700757575757578,0.23677982402614745,54.20138269316535,0.02348735076557462,0.041447368421052566
FedAvg,old_city,80,103,1001,checkpoints_paper_core\sparse15_80ev_seed103_fedavg\global_final.pth,698,746,0,0.0,4.847222222222222,0.935656836461126,-3.7100546578861535,-3.9300021461569674,0.4646951388292299,0.8182903533906402,0.8333333333333333,1.3333333333333333,1.5,1.6666666666666667,1.8333333333333335,1.5476190476190472,0.19680490900913833,95.52573927004279,0.025782016502511995,0.036193029490616535
